Data Vendita,Prodotto,Regione,Venditore,Quantità,Prezzo Unitario,Importo Totale
11/12/2022,Prodotto 17,Centro,Venditore 15,61,498.29,30395.69
12/06/2023,Prodotto 27,Sud,Venditore 3,91,813.65,74042.15
01/10/2023,Prodotto 35,Centro,Venditore 6,53,475.03,25176.59
26/10/2022,Prodotto 56,Sud,Venditore 8,81,118.74,9617.94
03/12/2022,Prodotto 36,Nord,Venditore 19,58,485.74,28172.92
06/05/2024,Prodotto 47,Est,Venditore 15,16,431.45,6903.2
14/06/2023,Prodotto 36,Est,Venditore 13,31,41.97,1301.07
31/05/2023,Prodotto 17,Centro,Venditore 18,92,443.9,40838.8
06/06/2023,Prodotto 45,Sud,Venditore 19,96,262.7,25219.2
12/03/2023,Prodotto 34,Nord,Venditore 18,27,887.11,23951.97
15/10/2024,Prodotto 18,Nord,Venditore 4,99,61.33,6071.67
09/03/2024,Prodotto 50,Sud,Venditore 16,42,752.44,31602.48
22/12/2022,Prodotto 66,Centro,Venditore 12,90,446.34,40170.6
02/05/2023,Prodotto 71,Sud,Venditore 5,38,538.97,20480.86
23/09/2024,Prodotto 12,Ovest,Venditore 17,25,606.25,15156.25
03/10/2023,Prodotto 50,Nord,Venditore 14,22,777.44,17103.68
29/09/2024,Prodotto 4,Centro,Venditore 2,45,693.9,31225.5
18/10/2023,Prodotto 65,Sud,Venditore 8,69,962.26,66395.94
26/08/2024,Prodotto 66,Sud,Venditore 18,14,598.94,8385.16
29/07/2023,Prodotto 12,Centro,Venditore 6,42,570.86,23976.12
06/02/2024,Prodotto 15,Centro,Venditore 4,39,72.93,2844.27
24/11/2023,Prodotto 21,Nord,Venditore 19,93,348.09,32372.37
20/04/2023,Prodotto 59,Est,Venditore 10,5,962.83,4814.15
24/05/2023,Prodotto 64,Sud,Venditore 2,9,939.99,8459.91
20/07/2024,Prodotto 86,Ovest,Venditore 5,2,669.5,1339.0
21/02/2024,Prodotto 4,Sud,Venditore 2,84,510.98,42922.32
13/02/2023,Prodotto 17,Sud,Venditore 19,69,698.6,48203.4
10/03/2023,Prodotto 42,Centro,Venditore 12,43,132.47,5696.21
11/08/2023,Prodotto 39,Ovest,Venditore 10,90,843.27,75894.3
08/10/2023,Prodotto 75,Centro,Venditore 9,5,444.36,2221.8
13/07/2023,Prodotto 81,Centro,Venditore 13,66,151.73,10014.18
25/09/2023,Prodotto 82,Est,Venditore 19,61,590.6,36026.6
06/08/2024,Prodotto 58,Ovest,Venditore 16,92,861.56,79263.52
19/05/2024,Prodotto 48,Centro,Venditore 5,100,799.92,79992.0
29/09/2023,Prodotto 45,Centro,Venditore 5,18,470.7,8472.6
17/12/2022,Prodotto 96,Centro,Venditore 17,91,740.92,67423.72
21/07/2023,Prodotto 50,Sud,Venditore 9,95,293.51,27883.45
25/08/2024,Prodotto 53,Est,Venditore 10,48,849.95,40797.6
24/06/2023,Prodotto 32,Sud,Venditore 6,98,584.87,57317.26
04/11/2023,Prodotto 86,Sud,Venditore 9,82,896.24,73491.68
12/10/2024,Prodotto 8,Sud,Venditore 1,41,503.41,20639.81
11/01/2023,Prodotto 81,Nord,Venditore 7,38,925.43,35166.34
12/03/2023,Prodotto 65,Sud,Venditore 15,93,849.31,78985.83
20/04/2024,Prodotto 26,Nord,Venditore 13,65,710.93,46210.45
24/07/2024,Prodotto 6,Est,Venditore 20,6,663.35,3980.1
01/01/2024,Prodotto 14,Ovest,Venditore 9,39,465.76,18164.64
18/05/2024,Prodotto 19,Sud,Venditore 1,31,316.55,9813.05
28/02/2024,Prodotto 56,Est,Venditore 13,79,689.24,54449.96
05/11/2023,Prodotto 2,Ovest,Venditore 18,61,52.7,3214.7
28/08/2023,Prodotto 16,Sud,Venditore 17,59,120.22,7092.98
16/12/2023,Prodotto 39,Nord,Venditore 18,2,612.11,1224.22
09/08/2024,Prodotto 41,Centro,Venditore 18,20,182.02,3640.4
23/09/2024,Prodotto 92,Est,Venditore 18,57,271.76,15490.32
09/02/2023,Prodotto 67,Est,Venditore 19,97,586.16,56857.52
29/10/2022,Prodotto 44,Ovest,Venditore 9,46,764.26,35155.96
15/01/2023,Prodotto 51,Ovest,Venditore 12,15,139.4,2091.0
24/03/2023,Prodotto 32,Ovest,Venditore 4,84,37.79,3174.36
21/12/2022,Prodotto 36,Sud,Venditore 16,82,365.13,29940.66
18/10/2023,Prodotto 84,Sud,Venditore 15,17,803.77,13664.09
21/01/2024,Prodotto 72,Ovest,Venditore 1,53,665.86,35290.58
19/12/2023,Prodotto 80,Centro,Venditore 6,93,589.18,54793.74
04/03/2024,Prodotto 28,Est,Venditore 11,86,79.31,6820.66
15/05/2023,Prodotto 11,Sud,Venditore 11,16,505.96,8095.36
07/11/2023,Prodotto 76,Ovest,Venditore 1,2,575.86,1151.72
01/11/2022,Prodotto 7,Centro,Venditore 5,84,946.34,79492.56
17/05/2023,Prodotto 58,Est,Venditore 11,52,918.01,47736.52
28/08/2024,Prodotto 28,Est,Venditore 6,93,152.24,14158.32
17/08/2023,Prodotto 78,Nord,Venditore 18,59,640.2,37771.8
21/07/2024,Prodotto 1,Ovest,Venditore 5,57,495.78,28259.46
06/07/2024,Prodotto 20,Ovest,Venditore 14,59,22.06,1301.54
07/05/2024,Prodotto 91,Ovest,Venditore 7,33,723.91,23889.03
18/09/2024,Prodotto 91,Centro,Venditore 9,58,333.76,19358.08
26/03/2024,Prodotto 94,Est,Venditore 6,81,213.22,17270.82
27/01/2023,Prodotto 85,Sud,Venditore 17,91,162.5,14787.5
01/07/2023,Prodotto 35,Ovest,Venditore 14,78,408.33,31849.74
15/01/2023,Prodotto 42,Nord,Venditore 10,45,385.56,17350.2
03/01/2023,Prodotto 78,Centro,Venditore 9,100,907.29,90729.0
28/03/2024,Prodotto 11,Nord,Venditore 2,60,606.46,36387.6
17/07/2024,Prodotto 45,Centro,Venditore 2,42,15.84,665.28
02/05/2023,Prodotto 28,Sud,Venditore 1,91,588.27,53532.57
10/03/2023,Prodotto 70,Est,Venditore 9,37,788.34,29168.58
17/12/2022,Prodotto 67,Nord,Venditore 3,10,353.94,3539.4
02/01/2024,Prodotto 84,Centro,Venditore 14,8,678.27,5426.16
13/11/2023,Prodotto 32,Nord,Venditore 3,44,556.6,24490.4
20/03/2024,Prodotto 77,Nord,Venditore 19,21,980.15,20583.15
04/08/2024,Prodotto 73,Ovest,Venditore 16,77,965.38,74334.26
30/08/2024,Prodotto 80,Ovest,Venditore 15,9,667.39,6006.51
04/03/2023,Prodotto 68,Sud,Venditore 4,93,319.02,29668.86
06/08/2024,Prodotto 95,Nord,Venditore 10,10,183.99,1839.9
21/12/2023,Prodotto 1,Ovest,Venditore 17,85,99.76,8479.6
10/03/2023,Prodotto 19,Ovest,Venditore 7,59,209.29,12348.11
05/07/2023,Prodotto 88,Est,Venditore 20,42,346.35,14546.7
24/02/2023,Prodotto 52,Centro,Venditore 11,80,793.79,63503.2
10/10/2024,Prodotto 9,Ovest,Venditore 5,21,85.95,1804.95
16/08/2023,Prodotto 74,Ovest,Venditore 11,13,714.79,9292.27
09/02/2023,Prodotto 64,Ovest,Venditore 5,86,536.71,46157.06
26/03/2024,Prodotto 52,Sud,Venditore 15,97,677.96,65762.12
20/01/2024,Prodotto 96,Est,Venditore 1,52,178.88,9301.76
22/06/2023,Prodotto 92,Nord,Venditore 16,6,514.2,3085.2
30/04/2024,Prodotto 92,Nord,Venditore 1,89,469.38,41774.82
09/05/2023,Prodotto 37,Est,Venditore 2,90,714.75,64327.5
10/09/2024,Prodotto 74,Nord,Venditore 2,80,505.81,40464.8
08/08/2024,Prodotto 24,Centro,Venditore 8,52,243.96,12685.92
21/02/2023,Prodotto 16,Sud,Venditore 6,89,545.37,48537.93
28/10/2023,Prodotto 15,Ovest,Venditore 7,96,303.62,29147.52
15/07/2023,Prodotto 12,Nord,Venditore 1,82,882.72,72383.04
06/08/2024,Prodotto 54,Nord,Venditore 16,31,86.69,2687.39
23/08/2024,Prodotto 11,Sud,Venditore 8,31,323.19,10018.89
21/02/2023,Prodotto 79,Ovest,Venditore 16,84,634.56,53303.04
09/03/2023,Prodotto 98,Sud,Venditore 17,59,837.25,49397.75
02/06/2023,Prodotto 63,Est,Venditore 17,15,949.36,14240.4
16/12/2022,Prodotto 87,Sud,Venditore 11,19,704.66,13388.54
14/03/2023,Prodotto 24,Ovest,Venditore 15,76,497.7,37825.2
30/11/2023,Prodotto 13,Ovest,Venditore 8,61,860.5,52490.5
24/09/2024,Prodotto 82,Sud,Venditore 3,28,690.2,19325.6
29/09/2024,Prodotto 10,Nord,Venditore 6,97,96.43,9353.71
29/01/2024,Prodotto 100,Sud,Venditore 14,6,228.65,1371.9
28/05/2023,Prodotto 37,Centro,Venditore 4,94,313.72,29489.68
22/10/2022,Prodotto 52,Centro,Venditore 15,41,775.2,31783.2
01/09/2023,Prodotto 30,Ovest,Venditore 19,21,525.73,11040.33
26/12/2022,Prodotto 96,Nord,Venditore 20,9,627.22,5644.98
24/01/2024,Prodotto 89,Sud,Venditore 8,11,631.31,6944.41
03/11/2023,Prodotto 25,Ovest,Venditore 19,11,249.05,2739.55
20/11/2022,Prodotto 57,Nord,Venditore 1,28,99.75,2793.0
19/02/2023,Prodotto 36,Sud,Venditore 17,57,613.73,34982.61
25/05/2024,Prodotto 24,Sud,Venditore 1,66,730.84,48235.44
08/03/2023,Prodotto 26,Centro,Venditore 4,86,306.55,26363.3
07/02/2024,Prodotto 76,Ovest,Venditore 12,44,740.54,32583.76
03/01/2023,Prodotto 10,Est,Venditore 18,3,466.53,1399.59
21/04/2024,Prodotto 23,Centro,Venditore 19,31,996.0,30876.0
12/02/2024,Prodotto 77,Nord,Venditore 15,68,441.06,29992.08
26/04/2023,Prodotto 31,Nord,Venditore 12,61,879.9,53673.9
29/10/2023,Prodotto 8,Ovest,Venditore 16,5,774.68,3873.4
29/05/2023,Prodotto 69,Ovest,Venditore 13,37,267.71,9905.27
14/05/2024,Prodotto 90,Est,Venditore 6,65,708.96,46082.4
15/10/2023,Prodotto 95,Ovest,Venditore 9,5,67.73,338.65
24/03/2024,Prodotto 100,Sud,Venditore 14,91,241.55,21981.05
08/11/2023,Prodotto 62,Nord,Venditore 6,44,792.6,34874.4
09/06/2024,Prodotto 48,Nord,Venditore 20,18,542.47,9764.46
05/06/2024,Prodotto 27,Centro,Venditore 8,64,679.91,43514.24
29/08/2023,Prodotto 30,Ovest,Venditore 5,90,973.52,87616.8
02/06/2023,Prodotto 45,Ovest,Venditore 14,96,713.02,68449.92
13/04/2023,Prodotto 6,Sud,Venditore 19,21,706.37,14833.77
14/07/2023,Prodotto 42,Centro,Venditore 18,35,773.91,27086.85
15/12/2022,Prodotto 84,Ovest,Venditore 12,41,850.04,34851.64
04/01/2024,Prodotto 69,Ovest,Venditore 19,28,887.23,24842.44
04/05/2024,Prodotto 93,Nord,Venditore 5,90,729.19,65627.1
19/11/2022,Prodotto 89,Est,Venditore 13,71,438.24,31115.04
12/04/2024,Prodotto 52,Nord,Venditore 20,93,684.22,63632.46
06/02/2023,Prodotto 41,Nord,Venditore 5,97,379.12,36774.64
09/06/2023,Prodotto 30,Nord,Venditore 10,75,593.87,44540.25
21/07/2023,Prodotto 88,Nord,Venditore 2,90,210.27,18924.3
05/11/2023,Prodotto 6,Ovest,Venditore 10,2,706.8,1413.6
16/02/2023,Prodotto 41,Ovest,Venditore 15,39,320.71,12507.69
09/11/2022,Prodotto 69,Est,Venditore 14,49,833.78,40855.22
04/05/2023,Prodotto 47,Est,Venditore 9,59,57.42,3387.78
27/08/2023,Prodotto 73,Est,Venditore 1,36,421.56,15176.16
14/02/2024,Prodotto 9,Nord,Venditore 12,89,680.02,60521.78
16/10/2023,Prodotto 60,Centro,Venditore 7,13,931.8,12113.4
15/11/2023,Prodotto 57,Sud,Venditore 16,76,465.75,35397.0
01/02/2024,Prodotto 70,Nord,Venditore 14,61,295.39,18018.79
16/02/2024,Prodotto 88,Sud,Venditore 8,47,82.79,3891.13
09/01/2024,Prodotto 97,Sud,Venditore 10,3,234.07,702.21
24/12/2023,Prodotto 83,Centro,Venditore 20,38,201.84,7669.92
24/06/2023,Prodotto 87,Est,Venditore 3,83,369.55,30672.65
20/08/2024,Prodotto 62,Sud,Venditore 4,30,730.62,21918.6
13/05/2023,Prodotto 68,Nord,Venditore 6,71,775.55,55064.05
22/05/2024,Prodotto 45,Ovest,Venditore 10,9,522.75,4704.75
04/11/2022,Prodotto 2,Sud,Venditore 5,25,326.32,8158.0
20/07/2023,Prodotto 20,Nord,Venditore 19,40,353.9,14156.0
26/04/2023,Prodotto 71,Sud,Venditore 9,32,973.81,31161.92
29/07/2023,Prodotto 92,Centro,Venditore 1,59,251.58,14843.22
31/08/2023,Prodotto 19,Centro,Venditore 9,98,163.76,16048.48
14/12/2023,Prodotto 45,Nord,Venditore 10,35,285.33,9986.55
23/08/2023,Prodotto 39,Ovest,Venditore 15,12,877.64,10531.68
27/04/2023,Prodotto 70,Ovest,Venditore 8,45,616.85,27758.25
25/07/2023,Prodotto 51,Ovest,Venditore 11,44,340.88,14998.72
16/08/2023,Prodotto 29,Sud,Venditore 1,63,737.54,46465.02
28/01/2023,Prodotto 12,Centro,Venditore 15,7,624.57,4371.99
14/08/2023,Prodotto 91,Sud,Venditore 10,94,483.89,45485.66
25/08/2024,Prodotto 56,Est,Venditore 1,68,709.51,48246.68
08/12/2022,Prodotto 58,Est,Venditore 7,62,733.38,45469.56
02/12/2022,Prodotto 8,Ovest,Venditore 15,50,199.9,9995.0
23/02/2024,Prodotto 13,Sud,Venditore 16,86,780.05,67084.3
28/11/2022,Prodotto 51,Est,Venditore 20,3,522.99,1568.97
02/02/2023,Prodotto 73,Sud,Venditore 14,77,336.55,25914.35
09/12/2023,Prodotto 10,Nord,Venditore 19,59,436.46,25751.14
22/06/2024,Prodotto 75,Est,Venditore 16,69,397.01,27393.69
23/10/2022,Prodotto 14,Nord,Venditore 13,79,192.21,15184.59
17/02/2023,Prodotto 69,Ovest,Venditore 3,96,719.54,69075.84
10/06/2024,Prodotto 19,Ovest,Venditore 4,27,709.63,19160.01
18/01/2024,Prodotto 35,Nord,Venditore 16,49,745.85,36546.65
07/08/2024,Prodotto 27,Sud,Venditore 7,91,59.82,5443.62
27/12/2022,Prodotto 2,Centro,Venditore 12,2,162.73,325.46
23/01/2024,Prodotto 61,Est,Venditore 2,98,765.64,75032.72
02/02/2024,Prodotto 89,Ovest,Venditore 6,29,969.34,28110.86
05/11/2022,Prodotto 57,Centro,Venditore 20,71,461.73,32782.83
27/07/2023,Prodotto 55,Nord,Venditore 5,61,52.08,3176.88
11/05/2024,Prodotto 15,Ovest,Venditore 8,3,844.81,2534.43
12/07/2024,Prodotto 67,Est,Venditore 14,47,636.0,29892.0
12/11/2022,Prodotto 86,Ovest,Venditore 13,32,101.62,3251.84
10/03/2024,Prodotto 32,Ovest,Venditore 16,58,584.27,33887.66
19/06/2024,Prodotto 6,Centro,Venditore 12,98,723.02,70855.96
30/10/2022,Prodotto 18,Est,Venditore 16,51,74.39,3793.89
09/06/2024,Prodotto 9,Centro,Venditore 9,56,16.34,915.04
03/04/2023,Prodotto 10,Centro,Venditore 13,21,366.38,7693.98
20/06/2024,Prodotto 98,Ovest,Venditore 9,1,658.2,658.2
06/03/2024,Prodotto 62,Sud,Venditore 9,71,648.01,46008.71
03/07/2023,Prodotto 65,Ovest,Venditore 20,9,23.02,207.18
28/12/2023,Prodotto 47,Est,Venditore 16,54,608.28,32847.12
26/01/2023,Prodotto 68,Est,Venditore 12,21,812.77,17068.17
29/02/2024,Prodotto 81,Ovest,Venditore 5,36,812.78,29260.08
17/08/2024,Prodotto 61,Sud,Venditore 13,77,389.7,30006.9
16/10/2022,Prodotto 50,Centro,Venditore 16,20,100.87,2017.4
28/05/2024,Prodotto 83,Est,Venditore 4,35,406.47,14226.45
23/05/2023,Prodotto 35,Est,Venditore 3,41,195.77,8026.57
31/12/2022,Prodotto 53,Est,Venditore 13,4,684.37,2737.48
28/08/2024,Prodotto 47,Ovest,Venditore 3,87,157.06,13664.22
03/07/2023,Prodotto 37,Sud,Venditore 5,16,501.03,8016.48
21/05/2023,Prodotto 80,Est,Venditore 17,80,270.19,21615.2
25/03/2023,Prodotto 10,Ovest,Venditore 10,60,344.98,20698.8
04/04/2024,Prodotto 53,Nord,Venditore 16,26,485.93,12634.18
07/02/2024,Prodotto 95,Est,Venditore 5,63,286.39,18042.57
20/10/2023,Prodotto 61,Centro,Venditore 20,38,142.79,5426.02
30/11/2022,Prodotto 6,Sud,Venditore 13,69,86.58,5974.02
31/10/2022,Prodotto 31,Ovest,Venditore 15,88,34.64,3048.32
25/09/2023,Prodotto 74,Ovest,Venditore 15,85,185.73,15787.05
22/10/2022,Prodotto 25,Centro,Venditore 4,15,945.11,14176.65
04/12/2022,Prodotto 69,Sud,Venditore 10,28,149.31,4180.68
17/01/2024,Prodotto 67,Est,Venditore 18,93,961.71,89439.03
30/08/2023,Prodotto 90,Est,Venditore 16,56,558.7,31287.2
17/05/2023,Prodotto 30,Centro,Venditore 20,75,835.65,62673.75
13/02/2024,Prodotto 73,Ovest,Venditore 8,40,272.13,10885.2
13/01/2024,Prodotto 44,Est,Venditore 3,21,814.18,17097.78
06/12/2022,Prodotto 91,Sud,Venditore 3,6,171.04,1026.24
04/04/2024,Prodotto 65,Ovest,Venditore 19,88,186.78,16436.64
13/07/2024,Prodotto 80,Ovest,Venditore 9,23,911.79,20971.17
01/10/2024,Prodotto 90,Est,Venditore 18,49,444.12,21761.88
13/07/2024,Prodotto 52,Ovest,Venditore 8,63,708.36,44626.68
20/10/2023,Prodotto 92,Est,Venditore 20,41,285.35,11699.35
23/05/2024,Prodotto 87,Est,Venditore 12,1,218.84,218.84
07/06/2023,Prodotto 42,Ovest,Venditore 20,91,943.72,85878.52
28/03/2024,Prodotto 89,Est,Venditore 5,96,688.62,66107.52
27/09/2024,Prodotto 65,Sud,Venditore 4,64,499.49,31967.36
29/01/2024,Prodotto 37,Ovest,Venditore 17,92,650.18,59816.56
26/09/2024,Prodotto 47,Ovest,Venditore 17,45,444.58,20006.1
29/09/2023,Prodotto 13,Centro,Venditore 16,18,365.63,6581.34
20/05/2023,Prodotto 14,Est,Venditore 1,44,270.16,11887.04
07/10/2023,Prodotto 7,Ovest,Venditore 2,93,438.54,40784.22
18/05/2024,Prodotto 48,Centro,Venditore 10,15,387.02,5805.3
20/04/2024,Prodotto 44,Nord,Venditore 19,99,806.5,79843.5
01/11/2022,Prodotto 23,Est,Venditore 2,89,251.28,22363.92
24/02/2023,Prodotto 74,Nord,Venditore 5,89,155.16,13809.24
14/06/2023,Prodotto 39,Ovest,Venditore 5,29,206.15,5978.35
15/08/2024,Prodotto 23,Sud,Venditore 7,88,617.68,54355.84
10/04/2024,Prodotto 51,Ovest,Venditore 18,97,710.08,68877.76
07/08/2023,Prodotto 65,Nord,Venditore 13,38,246.58,9370.04
04/06/2023,Prodotto 60,Nord,Venditore 16,6,73.76,442.56
12/10/2024,Prodotto 64,Ovest,Venditore 17,73,698.03,50956.19
30/11/2023,Prodotto 40,Est,Venditore 13,8,255.43,2043.44
09/05/2024,Prodotto 81,Ovest,Venditore 3,10,762.21,7622.1
31/12/2023,Prodotto 6,Ovest,Venditore 15,11,549.14,6040.54
21/12/2023,Prodotto 39,Nord,Venditore 17,67,605.8,40588.6
27/01/2024,Prodotto 13,Ovest,Venditore 6,86,425.36,36580.96
15/02/2024,Prodotto 73,Sud,Venditore 19,89,806.61,71788.29
30/11/2023,Prodotto 21,Sud,Venditore 19,91,734.95,66880.45
22/11/2023,Prodotto 40,Est,Venditore 3,67,838.04,56148.68
05/08/2023,Prodotto 85,Ovest,Venditore 5,35,874.15,30595.25
16/03/2024,Prodotto 38,Ovest,Venditore 5,88,98.62,8678.56
17/03/2024,Prodotto 37,Centro,Venditore 9,88,656.2,57745.6
21/07/2023,Prodotto 98,Est,Venditore 17,82,269.5,22099.0
07/09/2024,Prodotto 27,Nord,Venditore 12,77,963.58,74195.66
30/06/2023,Prodotto 91,Sud,Venditore 13,82,629.88,51650.16
30/10/2023,Prodotto 26,Nord,Venditore 18,9,685.85,6172.65
20/02/2024,Prodotto 36,Ovest,Venditore 2,10,714.75,7147.5
25/09/2023,Prodotto 15,Nord,Venditore 15,67,37.03,2481.01
04/04/2023,Prodotto 60,Est,Venditore 3,10,183.17,1831.7
08/02/2024,Prodotto 79,Centro,Venditore 1,32,851.27,27240.64
10/11/2023,Prodotto 64,Centro,Venditore 3,82,499.18,40932.76
14/05/2024,Prodotto 36,Est,Venditore 10,60,219.2,13152.0
11/12/2023,Prodotto 17,Nord,Venditore 12,60,720.23,43213.8
24/07/2024,Prodotto 56,Nord,Venditore 18,89,812.17,72283.13
22/04/2023,Prodotto 68,Ovest,Venditore 6,82,120.78,9903.96
03/05/2024,Prodotto 46,Ovest,Venditore 7,98,154.14,15105.72
05/08/2024,Prodotto 95,Sud,Venditore 3,49,933.42,45737.58
04/07/2023,Prodotto 32,Est,Venditore 1,24,867.95,20830.8
07/07/2024,Prodotto 69,Ovest,Venditore 7,5,295.45,1477.25
19/06/2023,Prodotto 8,Sud,Venditore 18,5,585.42,2927.1
16/06/2023,Prodotto 42,Est,Venditore 16,58,854.86,49581.88
27/08/2024,Prodotto 59,Nord,Venditore 5,19,365.9,6952.1
12/06/2024,Prodotto 43,Centro,Venditore 17,87,260.91,22699.17
21/09/2024,Prodotto 34,Est,Venditore 9,24,775.82,18619.68
24/08/2024,Prodotto 49,Centro,Venditore 3,18,278.49,5012.82
20/09/2024,Prodotto 53,Centro,Venditore 14,84,920.0,77280.0
24/01/2023,Prodotto 39,Ovest,Venditore 8,79,681.1,53806.9
15/01/2024,Prodotto 30,Sud,Venditore 9,18,283.88,5109.84
20/12/2022,Prodotto 96,Sud,Venditore 17,50,35.99,1799.5
18/02/2023,Prodotto 87,Sud,Venditore 7,52,414.53,21555.56
04/02/2024,Prodotto 9,Centro,Venditore 3,84,968.89,81386.76
22/06/2024,Prodotto 38,Centro,Venditore 7,78,473.11,36902.58
08/03/2023,Prodotto 11,Ovest,Venditore 4,30,155.95,4678.5
17/06/2023,Prodotto 86,Ovest,Venditore 16,27,132.46,3576.42
25/10/2023,Prodotto 78,Sud,Venditore 9,82,452.37,37094.34
10/12/2023,Prodotto 13,Nord,Venditore 5,37,504.87,18680.19
11/06/2023,Prodotto 46,Est,Venditore 19,75,785.31,58898.25
16/09/2024,Prodotto 12,Ovest,Venditore 11,81,130.37,10559.97
08/09/2023,Prodotto 31,Centro,Venditore 10,21,508.01,10668.21
12/11/2022,Prodotto 32,Est,Venditore 20,68,353.13,24012.84
15/10/2023,Prodotto 69,Sud,Venditore 9,47,79.62,3742.14
20/04/2023,Prodotto 7,Ovest,Venditore 17,35,29.37,1027.95
01/09/2023,Prodotto 21,Centro,Venditore 1,53,139.11,7372.83
11/11/2023,Prodotto 45,Centro,Venditore 12,98,940.77,92195.46
28/05/2023,Prodotto 74,Centro,Venditore 6,73,645.71,47136.83
26/06/2024,Prodotto 13,Centro,Venditore 5,80,959.48,76758.4
27/08/2023,Prodotto 67,Nord,Venditore 19,30,628.86,18865.8
30/11/2022,Prodotto 83,Nord,Venditore 4,94,995.43,93570.42
14/08/2023,Prodotto 54,Centro,Venditore 3,85,761.84,64756.4
06/08/2023,Prodotto 31,Est,Venditore 1,51,318.37,16236.87
16/07/2024,Prodotto 59,Nord,Venditore 2,86,383.05,32942.3
26/01/2024,Prodotto 66,Ovest,Venditore 15,7,331.81,2322.67
21/09/2024,Prodotto 35,Ovest,Venditore 13,74,664.92,49204.08
24/03/2023,Prodotto 61,Sud,Venditore 9,2,684.44,1368.88
10/04/2024,Prodotto 87,Est,Venditore 18,84,988.88,83065.92
03/11/2023,Prodotto 80,Est,Venditore 1,73,20.29,1481.17
21/01/2023,Prodotto 3,Sud,Venditore 16,60,263.65,15819.0
06/07/2023,Prodotto 82,Nord,Venditore 8,96,344.27,33049.92
27/12/2022,Prodotto 51,Sud,Venditore 7,72,756.19,54445.68
28/01/2024,Prodotto 37,Centro,Venditore 8,4,541.26,2165.04
27/08/2024,Prodotto 74,Nord,Venditore 16,97,636.21,61712.37
05/02/2023,Prodotto 74,Centro,Venditore 17,72,681.37,49058.64
12/02/2024,Prodotto 63,Centro,Venditore 9,45,90.43,4069.35
07/07/2024,Prodotto 66,Sud,Venditore 1,74,466.88,34549.12
05/06/2023,Prodotto 73,Nord,Venditore 16,47,209.29,9836.63
25/02/2024,Prodotto 10,Nord,Venditore 12,92,767.36,70597.12
25/01/2023,Prodotto 61,Nord,Venditore 3,93,651.79,60616.47
21/04/2024,Prodotto 2,Centro,Venditore 12,1,970.37,970.37
28/08/2024,Prodotto 42,Sud,Venditore 18,6,458.78,2752.68
28/07/2024,Prodotto 91,Sud,Venditore 16,92,683.93,62921.56
22/01/2023,Prodotto 74,Centro,Venditore 1,91,926.52,84313.32
18/11/2022,Prodotto 1,Nord,Venditore 13,41,433.54,17775.14
14/05/2024,Prodotto 30,Centro,Venditore 1,94,340.95,32049.3
28/07/2023,Prodotto 93,Nord,Venditore 10,69,937.2,64666.8
24/08/2024,Prodotto 30,Centro,Venditore 16,87,828.99,72122.13
14/11/2023,Prodotto 74,Centro,Venditore 8,2,127.6,255.2
06/09/2023,Prodotto 31,Nord,Venditore 5,16,118.7,1899.2
24/11/2023,Prodotto 43,Sud,Venditore 12,25,428.19,10704.75
24/02/2023,Prodotto 25,Ovest,Venditore 19,56,349.16,19552.96
03/07/2024,Prodotto 89,Est,Venditore 3,65,803.35,52217.75
31/12/2022,Prodotto 16,Ovest,Venditore 9,20,516.68,10333.6
25/05/2023,Prodotto 7,Nord,Venditore 6,9,21.42,192.78
06/06/2023,Prodotto 69,Ovest,Venditore 12,95,656.4,62358.0
27/12/2022,Prodotto 75,Est,Venditore 7,36,954.78,34372.08
06/01/2023,Prodotto 33,Est,Venditore 18,30,446.03,13380.9
14/07/2024,Prodotto 1,Est,Venditore 9,54,314.68,16992.72
19/02/2023,Prodotto 90,Est,Venditore 7,76,127.81,9713.56
27/07/2024,Prodotto 7,Est,Venditore 7,55,91.66,5041.3
01/11/2023,Prodotto 30,Ovest,Venditore 3,46,277.79,12778.34
06/06/2024,Prodotto 77,Sud,Venditore 8,86,772.47,66432.42
13/01/2024,Prodotto 68,Centro,Venditore 11,83,20.16,1673.28
26/10/2022,Prodotto 64,Ovest,Venditore 20,30,324.95,9748.5
12/09/2024,Prodotto 41,Nord,Venditore 11,80,33.54,2683.2
27/04/2024,Prodotto 25,Sud,Venditore 16,58,548.09,31789.22
10/10/2023,Prodotto 30,Nord,Venditore 5,98,388.76,38098.48
21/05/2024,Prodotto 47,Centro,Venditore 14,26,361.15,9389.9
08/09/2023,Prodotto 69,Est,Venditore 12,97,483.29,46879.13
23/01/2023,Prodotto 45,Centro,Venditore 19,65,208.71,13566.15
19/01/2024,Prodotto 68,Nord,Venditore 13,73,245.04,17887.92
07/12/2022,Prodotto 21,Nord,Venditore 18,99,92.06,9113.94
17/08/2023,Prodotto 30,Sud,Venditore 20,26,516.1,13418.6
20/04/2023,Prodotto 47,Est,Venditore 4,98,906.72,88858.56
16/02/2024,Prodotto 25,Nord,Venditore 16,54,123.36,6661.44
07/12/2023,Prodotto 6,Ovest,Venditore 18,69,94.61,6528.09
04/03/2024,Prodotto 9,Est,Venditore 17,57,84.54,4818.78
13/01/2024,Prodotto 90,Est,Venditore 9,52,358.65,18649.8
31/10/2022,Prodotto 1,Est,Venditore 11,57,102.5,5842.5
25/03/2023,Prodotto 14,Nord,Venditore 2,64,696.56,44579.84
30/04/2024,Prodotto 25,Centro,Venditore 8,89,549.81,48933.09
