ID Vendita,Data Vendita,ID Prodotto,ID Cliente,Quantità,Prezzo Unitario,Importo Totale
S04411,06/09/2024,P00231,C1016,11,527.83,5806.13
S04412,09/08/2024,P00212,C1088,4,673.82,2695.28
S04413,25/06/2024,P00229,C1086,11,588.46,6473.06
S04414,19/02/2024,P00214,C1094,9,358.89,3230.01
S04415,25/08/2024,P00010,C1091,16,191.43,3062.88
S04416,18/03/2024,P00236,C1034,14,450.53,6307.42
S04417,17/10/2024,P00261,C1074,4,812.95,3251.8
S04418,04/10/2024,P00230,C1027,9,177.74,1599.66
S04419,27/02/2024,P00096,C1007,8,838.06,6704.48
S04420,02/08/2024,P00235,C1085,5,600.78,3003.9
S04421,10/04/2024,P00019,C1049,1,697.46,697.46
S04422,08/02/2024,P00217,C1065,12,799.76,9597.12
S04423,19/12/2023,P00184,C1020,6,168.81,1012.86
S04424,19/06/2024,P00083,C1011,18,665.31,11975.58
S04425,21/06/2024,P00179,C1050,2,220.09,440.18
S04426,07/02/2024,P00225,C1019,10,525.37,5253.7
S04427,02/11/2023,P00287,C1074,13,613.46,7974.98
S04428,27/11/2023,P00048,C1043,19,668.73,12705.87
S04429,28/09/2024,P00278,C1072,14,353.77,4952.78
S04430,06/04/2024,P00012,C1016,19,631.5,11998.5
S04431,14/05/2024,P00146,C1077,6,772.34,4634.04
S04432,15/05/2024,P00171,C1033,19,384.97,7314.43
S04433,04/03/2024,P00019,C1006,18,697.46,12554.28
S04434,13/02/2024,P00107,C1015,13,366.18,4760.34
S04435,30/01/2024,P00050,C1057,16,640.37,10245.92
S04436,25/11/2023,P00110,C1006,3,857.16,2571.48
S04437,30/10/2023,P00289,C1030,7,568.68,3980.76
S04438,30/09/2024,P00179,C1067,10,220.09,2200.9
S04439,11/11/2023,P00299,C1059,17,345.45,5872.65
S04440,01/03/2024,P00143,C1033,16,879.24,14067.84
S04441,07/10/2024,P00271,C1094,7,255.76,1790.32
S04442,20/02/2024,P00092,C1078,5,624.8,3124.0
S04443,05/06/2024,P00233,C1031,15,928.81,13932.15
S04444,12/08/2024,P00267,C1063,15,276.84,4152.6
S04445,04/04/2024,P00085,C1011,7,242.81,1699.67
S04446,01/02/2024,P00164,C1073,3,154.79,464.37
S04447,29/08/2024,P00296,C1037,1,969.27,969.27
S04448,30/09/2024,P00101,C1050,14,851.25,11917.5
S04449,07/12/2023,P00203,C1051,6,665.0,3990.0
S04450,18/06/2024,P00209,C1006,8,181.61,1452.88
S04451,25/05/2024,P00294,C1096,1,317.07,317.07
S04452,23/06/2024,P00164,C1031,12,154.79,1857.48
S04453,20/01/2024,P00100,C1031,19,311.0,5909.0
S04454,21/09/2024,P00146,C1079,13,772.34,10040.42
S04455,10/11/2023,P00024,C1018,9,355.75,3201.75
S04456,30/10/2023,P00034,C1012,5,34.37,171.85
S04457,13/12/2023,P00184,C1025,5,168.81,844.05
S04458,26/05/2024,P00059,C1034,11,700.4,7704.4
S04459,02/12/2023,P00073,C1037,19,968.21,18395.99
S04460,21/04/2024,P00051,C1099,11,798.0,8778.0
S04461,17/08/2024,P00248,C1092,12,679.35,8152.2
S04462,30/06/2024,P00270,C1047,1,381.51,381.51
S04463,11/01/2024,P00164,C1060,5,154.79,773.95
S04464,05/02/2024,P00085,C1076,12,242.81,2913.72
S04465,02/11/2023,P00123,C1086,4,213.97,855.88
S04466,29/07/2024,P00020,C1050,1,785.81,785.81
S04467,29/02/2024,P00247,C1065,11,749.21,8241.31
S04468,27/02/2024,P00072,C1082,3,173.52,520.56
S04469,23/07/2024,P00172,C1020,17,649.15,11035.55
S04470,18/04/2024,P00246,C1079,12,207.35,2488.2
S04471,14/08/2024,P00250,C1092,17,853.34,14506.78
S04472,23/10/2023,P00263,C1056,14,804.73,11266.22
S04473,05/07/2024,P00190,C1093,17,980.25,16664.25
S04474,03/01/2024,P00164,C1027,8,154.79,1238.32
S04475,03/02/2024,P00241,C1032,15,528.6,7929.0
S04476,09/07/2024,P00201,C1001,16,892.96,14287.36
S04477,01/12/2023,P00053,C1080,18,194.78,3506.04
S04478,02/01/2024,P00215,C1029,4,293.44,1173.76
S04479,05/07/2024,P00254,C1031,7,349.19,2444.33
S04480,29/11/2023,P00129,C1054,7,844.39,5910.73
S04481,12/01/2024,P00295,C1051,17,333.17,5663.89
S04482,27/09/2024,P00107,C1099,1,366.18,366.18
S04483,04/03/2024,P00111,C1084,9,331.87,2986.83
S04484,02/03/2024,P00201,C1098,5,892.96,4464.8
S04485,10/03/2024,P00238,C1056,7,466.15,3263.05
S04486,09/02/2024,P00059,C1032,11,700.4,7704.4
S04487,22/09/2024,P00020,C1033,5,785.81,3929.05
S04488,11/10/2024,P00060,C1029,1,670.8,670.8
S04489,19/08/2024,P00124,C1013,7,506.81,3547.67
S04490,16/05/2024,P00108,C1099,6,906.66,5439.96
S04491,14/11/2023,P00133,C1014,12,811.35,9736.2
S04492,28/07/2024,P00211,C1096,16,750.83,12013.28
S04493,23/11/2023,P00004,C1083,12,661.85,7942.2
S04494,04/08/2024,P00103,C1059,3,731.98,2195.94
S04495,24/02/2024,P00121,C1040,8,781.09,6248.72
S04496,23/03/2024,P00267,C1049,20,276.84,5536.8
S04497,03/02/2024,P00066,C1056,9,997.41,8976.69
S04498,26/05/2024,P00165,C1091,1,428.77,428.77
S04499,28/04/2024,P00228,C1032,20,182.74,3654.8
S04500,22/04/2024,P00283,C1010,5,753.52,3767.6
S04501,21/09/2024,P00144,C1074,20,596.3,11926.0
S04502,12/05/2024,P00179,C1068,9,220.09,1980.81
S04503,24/06/2024,P00144,C1014,5,596.3,2981.5
S04504,29/01/2024,P00025,C1071,4,331.08,1324.32
S04505,07/09/2024,P00111,C1053,4,331.87,1327.48
S04506,14/09/2024,P00294,C1086,19,317.07,6024.33
S04507,14/07/2024,P00064,C1094,8,874.85,6998.8
S04508,26/11/2023,P00191,C1056,15,284.95,4274.25
S04509,31/03/2024,P00197,C1004,15,833.68,12505.2
S04510,08/12/2023,P00021,C1090,7,504.66,3532.62
S04511,28/10/2023,P00043,C1040,3,178.92,536.76
S04512,11/06/2024,P00024,C1031,2,355.75,711.5
S04513,20/04/2024,P00077,C1008,6,612.93,3677.58
S04514,15/06/2024,P00259,C1038,2,679.96,1359.92
S04515,28/10/2023,P00160,C1009,2,421.7,843.4
S04516,01/01/2024,P00216,C1014,6,444.82,2668.92
S04517,25/02/2024,P00253,C1095,17,344.38,5854.46
S04518,21/01/2024,P00204,C1062,1,363.13,363.13
S04519,12/01/2024,P00054,C1090,9,254.64,2291.76
S04520,08/10/2024,P00167,C1032,12,183.97,2207.64
S04521,11/10/2024,P00117,C1065,20,182.68,3653.6
S04522,08/02/2024,P00267,C1030,20,276.84,5536.8
S04523,29/02/2024,P00221,C1038,19,673.36,12793.84
S04524,21/04/2024,P00026,C1029,8,621.02,4968.16
S04525,22/01/2024,P00172,C1090,5,649.15,3245.75
S04526,01/07/2024,P00291,C1016,1,88.59,88.59
S04527,25/09/2024,P00004,C1034,3,661.85,1985.55
S04528,02/11/2023,P00214,C1057,2,358.89,717.78
S04529,02/11/2023,P00289,C1036,7,568.68,3980.76
S04530,16/05/2024,P00235,C1059,2,600.78,1201.56
S04531,14/02/2024,P00138,C1062,3,369.82,1109.46
S04532,14/12/2023,P00127,C1045,19,596.5,11333.5
S04533,27/03/2024,P00003,C1023,12,294.21,3530.52
S04534,13/07/2024,P00267,C1075,11,276.84,3045.24
S04535,20/03/2024,P00125,C1088,9,834.19,7507.71
S04536,10/01/2024,P00150,C1097,14,343.73,4812.22
S04537,18/05/2024,P00043,C1028,3,178.92,536.76
S04538,15/03/2024,P00186,C1092,13,701.83,9123.79
S04539,01/06/2024,P00127,C1037,12,596.5,7158.0
S04540,25/03/2024,P00140,C1028,12,486.48,5837.76
S04541,05/10/2024,P00003,C1050,14,294.21,4118.94
S04542,24/05/2024,P00026,C1078,7,621.02,4347.14
S04543,10/01/2024,P00249,C1084,2,378.02,756.04
S04544,28/03/2024,P00119,C1022,10,734.34,7343.4
S04545,20/09/2024,P00148,C1075,20,392.08,7841.6
S04546,19/11/2023,P00104,C1031,7,450.29,3152.03
S04547,07/04/2024,P00161,C1058,8,924.98,7399.84
S04548,18/02/2024,P00130,C1088,6,560.73,3364.38
S04549,26/12/2023,P00090,C1058,7,578.74,4051.18
S04550,05/11/2023,P00138,C1018,19,369.82,7026.58
S04551,20/02/2024,P00075,C1098,17,978.04,16626.68
S04552,21/07/2024,P00008,C1069,15,602.85,9042.75
S04553,25/09/2024,P00053,C1046,7,194.78,1363.46
S04554,09/03/2024,P00015,C1096,19,674.85,12822.15
S04555,14/05/2024,P00215,C1031,11,293.44,3227.84
S04556,28/08/2024,P00187,C1034,19,49.97,949.43
S04557,03/04/2024,P00298,C1052,10,414.77,4147.7
S04558,01/06/2024,P00066,C1063,2,997.41,1994.82
S04559,16/12/2023,P00135,C1089,9,131.7,1185.3
S04560,22/08/2024,P00008,C1097,6,602.85,3617.1
S04561,03/09/2024,P00095,C1093,5,86.94,434.7
S04562,08/07/2024,P00124,C1022,16,506.81,8108.96
S04563,04/09/2024,P00110,C1058,10,857.16,8571.6
S04564,03/08/2024,P00240,C1030,1,753.81,753.81
S04565,05/11/2023,P00239,C1033,18,328.94,5920.92
S04566,21/11/2023,P00297,C1014,20,744.19,14883.8
S04567,02/08/2024,P00069,C1014,6,849.08,5094.48
S04568,13/11/2023,P00292,C1031,9,672.73,6054.57
S04569,28/07/2024,P00252,C1056,10,87.98,879.8
S04570,08/03/2024,P00014,C1076,11,403.16,4434.76
S04571,14/02/2024,P00050,C1025,8,640.37,5122.96
S04572,24/08/2024,P00147,C1056,16,550.03,8800.48
S04573,17/05/2024,P00011,C1099,16,336.37,5381.92
S04574,29/04/2024,P00045,C1023,4,876.87,3507.48
S04575,19/03/2024,P00142,C1029,4,328.27,1313.08
S04576,28/06/2024,P00041,C1069,9,495.31,4457.79
S04577,20/10/2024,P00164,C1095,15,154.79,2321.85
S04578,13/05/2024,P00120,C1021,12,474.78,5697.36
S04579,03/08/2024,P00091,C1089,20,334.92,6698.4
S04580,19/02/2024,P00251,C1033,19,101.11,1921.09
S04581,13/09/2024,P00089,C1056,10,28.18,281.8
S04582,28/12/2023,P00285,C1003,11,259.72,2856.92
S04583,27/01/2024,P00213,C1089,7,97.42,681.94
S04584,01/02/2024,P00228,C1038,13,182.74,2375.62
S04585,18/06/2024,P00141,C1017,8,732.38,5859.04
S04586,29/08/2024,P00077,C1003,15,612.93,9193.95
S04587,31/12/2023,P00034,C1079,10,34.37,343.7
S04588,20/09/2024,P00228,C1015,18,182.74,3289.32
S04589,05/01/2024,P00258,C1063,12,100.62,1207.44
S04590,07/01/2024,P00215,C1019,1,293.44,293.44
S04591,16/05/2024,P00074,C1025,14,203.11,2843.54
S04592,16/07/2024,P00026,C1081,10,621.02,6210.2
S04593,12/11/2023,P00007,C1070,17,789.21,13416.57
S04594,30/08/2024,P00039,C1045,7,268.22,1877.54
S04595,30/04/2024,P00106,C1054,15,672.54,10088.1
S04596,25/06/2024,P00134,C1069,3,967.69,2903.07
S04597,30/08/2024,P00116,C1091,2,345.16,690.32
S04598,29/02/2024,P00008,C1037,10,602.85,6028.5
S04599,19/11/2023,P00152,C1072,5,32.67,163.35
S04600,10/11/2023,P00052,C1053,18,912.78,16430.04
S04601,13/10/2024,P00262,C1035,17,480.14,8162.38
S04602,07/07/2024,P00133,C1022,2,811.35,1622.7
S04603,24/02/2024,P00268,C1031,10,789.84,7898.4
S04604,13/11/2023,P00106,C1067,1,672.54,672.54
S04605,13/11/2023,P00105,C1027,18,532.52,9585.36
S04606,14/05/2024,P00035,C1066,6,837.94,5027.64
S04607,21/07/2024,P00222,C1053,13,123.25,1602.25
S04608,18/05/2024,P00183,C1084,2,250.86,501.72
S04609,25/01/2024,P00268,C1011,1,789.84,789.84
S04610,29/12/2023,P00128,C1009,18,659.71,11874.78
S04611,24/07/2024,P00171,C1055,1,384.97,384.97
S04612,27/07/2024,P00198,C1019,13,187.83,2441.79
S04613,13/03/2024,P00088,C1048,5,637.46,3187.3
S04614,26/05/2024,P00207,C1003,6,688.48,4130.88
S04615,23/08/2024,P00271,C1086,16,255.76,4092.16
S04616,27/01/2024,P00122,C1071,2,188.04,376.08
S04617,06/09/2024,P00284,C1028,2,55.48,110.96
S04618,23/12/2023,P00228,C1060,9,182.74,1644.66
S04619,12/10/2024,P00289,C1038,3,568.68,1706.04
S04620,03/01/2024,P00246,C1019,20,207.35,4147.0
S04621,20/12/2023,P00122,C1050,17,188.04,3196.68
S04622,28/03/2024,P00192,C1040,11,44.33,487.63
S04623,15/05/2024,P00267,C1059,20,276.84,5536.8
S04624,14/04/2024,P00218,C1099,19,633.66,12039.54
S04625,24/10/2023,P00275,C1069,10,559.04,5590.4
S04626,13/09/2024,P00018,C1052,13,797.79,10371.27
S04627,06/08/2024,P00298,C1036,20,414.77,8295.4
S04628,25/11/2023,P00013,C1069,9,619.68,5577.12
S04629,24/02/2024,P00166,C1009,1,965.87,965.87
S04630,16/10/2024,P00038,C1039,17,913.52,15529.84
S04631,14/01/2024,P00202,C1079,16,346.41,5542.56
S04632,06/06/2024,P00125,C1079,12,834.19,10010.28
S04633,19/02/2024,P00168,C1009,11,778.38,8562.18
S04634,23/02/2024,P00032,C1058,12,63.57,762.84
S04635,20/07/2024,P00026,C1035,19,621.02,11799.38
S04636,10/07/2024,P00059,C1056,1,700.4,700.4
S04637,22/01/2024,P00046,C1095,18,935.87,16845.66
S04638,24/05/2024,P00029,C1049,13,129.38,1681.94
S04639,09/02/2024,P00239,C1042,8,328.94,2631.52
S04640,18/08/2024,P00175,C1066,20,458.77,9175.4
S04641,23/06/2024,P00108,C1064,7,906.66,6346.62
S04642,24/10/2023,P00044,C1010,1,668.45,668.45
S04643,04/01/2024,P00227,C1015,4,334.94,1339.76
S04644,19/01/2024,P00267,C1019,1,276.84,276.84
S04645,26/12/2023,P00245,C1054,13,394.23,5124.99
S04646,01/05/2024,P00008,C1088,18,602.85,10851.3
S04647,29/11/2023,P00172,C1023,5,649.15,3245.75
S04648,20/03/2024,P00105,C1061,4,532.52,2130.08
S04649,25/03/2024,P00260,C1031,9,522.65,4703.85
S04650,16/07/2024,P00009,C1040,11,567.65,6244.15
S04651,27/07/2024,P00105,C1059,2,532.52,1065.04
S04652,27/08/2024,P00010,C1024,3,191.43,574.29
S04653,15/02/2024,P00128,C1067,7,659.71,4617.97
S04654,15/02/2024,P00009,C1034,5,567.65,2838.25
S04655,27/11/2023,P00128,C1024,4,659.71,2638.84
S04656,30/01/2024,P00287,C1021,14,613.46,8588.44
S04657,13/04/2024,P00037,C1003,13,456.23,5930.99
S04658,16/11/2023,P00220,C1008,9,937.67,8439.03
S04659,01/07/2024,P00213,C1078,7,97.42,681.94
S04660,30/10/2023,P00189,C1014,16,146.53,2344.48
S04661,11/07/2024,P00036,C1010,18,228.4,4111.2
S04662,06/04/2024,P00095,C1021,14,86.94,1217.16
S04663,04/03/2024,P00285,C1024,12,259.72,3116.64
S04664,22/12/2023,P00028,C1009,3,499.78,1499.34
S04665,15/06/2024,P00063,C1044,14,431.76,6044.64
S04666,25/07/2024,P00296,C1094,10,969.27,9692.7
S04667,24/12/2023,P00279,C1034,3,214.69,644.07
S04668,31/10/2023,P00086,C1048,19,45.37,862.03
S04669,15/08/2024,P00047,C1020,3,727.47,2182.41
S04670,19/05/2024,P00028,C1046,11,499.78,5497.58
S04671,27/01/2024,P00266,C1019,3,767.35,2302.05
S04672,14/01/2024,P00250,C1001,12,853.34,10240.08
S04673,31/10/2023,P00233,C1016,15,928.81,13932.15
S04674,07/11/2023,P00164,C1061,7,154.79,1083.53
S04675,01/12/2023,P00249,C1057,14,378.02,5292.28
S04676,15/04/2024,P00134,C1054,12,967.69,11612.28
S04677,01/08/2024,P00136,C1014,5,483.37,2416.85
S04678,23/06/2024,P00048,C1056,2,668.73,1337.46
S04679,28/06/2024,P00062,C1066,20,689.14,13782.8
S04680,06/09/2024,P00112,C1046,4,351.3,1405.2
S04681,10/08/2024,P00122,C1007,2,188.04,376.08
S04682,23/05/2024,P00134,C1076,20,967.69,19353.8
S04683,01/11/2023,P00115,C1049,12,960.63,11527.56
S04684,19/11/2023,P00150,C1014,13,343.73,4468.49
S04685,22/11/2023,P00233,C1095,20,928.81,18576.2
S04686,07/01/2024,P00092,C1088,7,624.8,4373.6
S04687,26/02/2024,P00110,C1024,10,857.16,8571.6
S04688,02/08/2024,P00153,C1034,16,618.41,9894.56
S04689,01/05/2024,P00025,C1009,5,331.08,1655.4
S04690,30/09/2024,P00234,C1036,15,345.33,5179.95
S04691,27/12/2023,P00229,C1100,20,588.46,11769.2
S04692,09/03/2024,P00085,C1032,1,242.81,242.81
S04693,14/08/2024,P00296,C1083,15,969.27,14539.05
S04694,15/06/2024,P00075,C1046,9,978.04,8802.36
S04695,25/04/2024,P00201,C1090,2,892.96,1785.92
S04696,18/09/2024,P00170,C1019,8,993.88,7951.04
S04697,07/10/2024,P00236,C1073,8,450.53,3604.24
S04698,24/02/2024,P00215,C1029,4,293.44,1173.76
S04699,05/03/2024,P00090,C1033,19,578.74,10996.06
S04700,03/09/2024,P00281,C1010,19,548.26,10416.94
S04701,24/09/2024,P00179,C1085,11,220.09,2420.99
S04702,23/01/2024,P00296,C1079,6,969.27,5815.62
S04703,09/04/2024,P00193,C1003,3,723.27,2169.81
S04704,16/03/2024,P00123,C1096,14,213.97,2995.58
S04705,13/11/2023,P00020,C1025,2,785.81,1571.62
S04706,11/10/2024,P00108,C1044,10,906.66,9066.6
S04707,08/04/2024,P00174,C1088,7,731.1,5117.7
S04708,02/08/2024,P00135,C1007,9,131.7,1185.3
S04709,28/04/2024,P00142,C1015,9,328.27,2954.43
S04710,10/04/2024,P00087,C1001,8,708.04,5664.32
S04711,15/05/2024,P00161,C1007,19,924.98,17574.62
S04712,10/01/2024,P00192,C1063,17,44.33,753.61
S04713,28/11/2023,P00179,C1079,19,220.09,4181.71
S04714,30/01/2024,P00237,C1042,6,484.58,2907.48
S04715,07/10/2024,P00057,C1026,14,656.61,9192.54
S04716,21/12/2023,P00118,C1063,13,773.79,10059.27
S04717,29/01/2024,P00254,C1018,14,349.19,4888.66
S04718,02/11/2023,P00178,C1053,11,917.53,10092.83
S04719,02/01/2024,P00277,C1029,3,497.36,1492.08
S04720,12/04/2024,P00190,C1091,5,980.25,4901.25
S04721,08/06/2024,P00215,C1011,3,293.44,880.32
S04722,25/08/2024,P00155,C1012,4,229.01,916.04
S04723,11/10/2024,P00291,C1095,7,88.59,620.13
S04724,02/08/2024,P00024,C1029,12,355.75,4269.0
S04725,19/02/2024,P00266,C1052,18,767.35,13812.3
S04726,27/03/2024,P00069,C1062,5,849.08,4245.4
S04727,22/05/2024,P00082,C1091,2,323.73,647.46
S04728,06/01/2024,P00149,C1038,1,132.81,132.81
S04729,05/01/2024,P00213,C1046,12,97.42,1169.04
S04730,02/12/2023,P00131,C1045,13,51.19,665.47
S04731,05/04/2024,P00052,C1054,17,912.78,15517.26
S04732,14/05/2024,P00107,C1029,3,366.18,1098.54
S04733,13/02/2024,P00254,C1011,11,349.19,3841.09
S04734,29/07/2024,P00255,C1094,16,93.28,1492.48
S04735,16/05/2024,P00002,C1010,8,332.53,2660.24
S04736,04/07/2024,P00226,C1090,6,902.89,5417.34
S04737,13/11/2023,P00175,C1002,3,458.77,1376.31
S04738,18/02/2024,P00136,C1004,7,483.37,3383.59
S04739,20/11/2023,P00221,C1066,18,673.36,12120.48
S04740,19/11/2023,P00097,C1015,9,321.14,2890.26
S04741,04/10/2024,P00278,C1082,1,353.77,353.77
S04742,23/06/2024,P00006,C1007,12,978.12,11737.44
S04743,31/10/2023,P00254,C1076,20,349.19,6983.8
S04744,25/07/2024,P00089,C1068,16,28.18,450.88
S04745,04/09/2024,P00044,C1069,7,668.45,4679.15
S04746,29/01/2024,P00096,C1054,12,838.06,10056.72
S04747,12/03/2024,P00257,C1005,13,662.97,8618.61
S04748,16/02/2024,P00094,C1042,2,38.96,77.92
S04749,13/12/2023,P00234,C1001,6,345.33,2071.98
S04750,24/02/2024,P00115,C1035,4,960.63,3842.52
S04751,28/03/2024,P00115,C1094,7,960.63,6724.41
S04752,08/03/2024,P00279,C1060,14,214.69,3005.66
S04753,21/11/2023,P00285,C1005,19,259.72,4934.68
S04754,20/09/2024,P00141,C1081,6,732.38,4394.28
S04755,01/12/2023,P00049,C1037,20,494.31,9886.2
S04756,27/02/2024,P00035,C1035,20,837.94,16758.8
S04757,05/02/2024,P00100,C1016,11,311.0,3421.0
S04758,10/05/2024,P00127,C1015,3,596.5,1789.5
S04759,11/11/2023,P00220,C1023,6,937.67,5626.02
S04760,25/06/2024,P00218,C1065,19,633.66,12039.54
S04761,05/04/2024,P00226,C1055,7,902.89,6320.23
S04762,05/03/2024,P00252,C1089,10,87.98,879.8
S04763,05/03/2024,P00238,C1054,17,466.15,7924.55
S04764,07/02/2024,P00121,C1018,6,781.09,4686.54
S04765,13/10/2024,P00261,C1001,10,812.95,8129.5
S04766,06/01/2024,P00155,C1081,16,229.01,3664.16
S04767,26/02/2024,P00098,C1098,14,11.07,154.98
S04768,02/03/2024,P00261,C1044,16,812.95,13007.2
S04769,24/10/2023,P00031,C1095,15,543.77,8156.55
S04770,11/03/2024,P00005,C1034,2,728.93,1457.86
S04771,28/02/2024,P00052,C1033,17,912.78,15517.26
S04772,02/09/2024,P00273,C1065,3,472.98,1418.94
S04773,24/10/2023,P00034,C1059,12,34.37,412.44
S04774,14/02/2024,P00092,C1077,4,624.8,2499.2
S04775,24/08/2024,P00166,C1017,6,965.87,5795.22
S04776,10/09/2024,P00244,C1045,4,723.16,2892.64
S04777,11/05/2024,P00133,C1069,17,811.35,13792.95
S04778,14/09/2024,P00038,C1068,3,913.52,2740.56
S04779,05/07/2024,P00005,C1029,4,728.93,2915.72
S04780,14/08/2024,P00118,C1003,6,773.79,4642.74
S04781,27/04/2024,P00016,C1010,5,686.56,3432.8
S04782,22/06/2024,P00168,C1095,8,778.38,6227.04
S04783,11/01/2024,P00015,C1069,18,674.85,12147.3
S04784,18/07/2024,P00088,C1050,3,637.46,1912.38
S04785,10/09/2024,P00054,C1033,13,254.64,3310.32
S04786,05/08/2024,P00266,C1056,11,767.35,8440.85
S04787,30/04/2024,P00082,C1062,12,323.73,3884.76
S04788,27/10/2023,P00240,C1040,1,753.81,753.81
S04789,03/12/2023,P00204,C1012,17,363.13,6173.21
S04790,06/02/2024,P00016,C1009,10,686.56,6865.6
S04791,14/09/2024,P00234,C1097,12,345.33,4143.96
S04792,03/10/2024,P00146,C1026,12,772.34,9268.08
S04793,14/07/2024,P00156,C1056,1,914.78,914.78
S04794,14/08/2024,P00150,C1006,4,343.73,1374.92
S04795,26/04/2024,P00227,C1077,5,334.94,1674.7
S04796,31/05/2024,P00161,C1092,16,924.98,14799.68
S04797,15/08/2024,P00053,C1001,15,194.78,2921.7
S04798,13/09/2024,P00225,C1056,8,525.37,4202.96
S04799,26/02/2024,P00063,C1078,6,431.76,2590.56
S04800,27/07/2024,P00109,C1088,3,64.48,193.44
S04801,06/04/2024,P00151,C1016,15,169.77,2546.55
S04802,29/06/2024,P00099,C1014,17,369.01,6273.17
S04803,18/10/2024,P00056,C1081,19,169.47,3219.93
S04804,23/06/2024,P00154,C1087,9,501.3,4511.7
S04805,21/02/2024,P00077,C1002,19,612.93,11645.67
S04806,15/11/2023,P00253,C1003,11,344.38,3788.18
S04807,14/02/2024,P00102,C1063,16,570.92,9134.72
S04808,15/08/2024,P00031,C1031,6,543.77,3262.62
S04809,05/08/2024,P00106,C1025,16,672.54,10760.64
S04810,05/11/2023,P00107,C1046,2,366.18,732.36
S04811,14/09/2024,P00258,C1039,2,100.62,201.24
S04812,25/02/2024,P00058,C1005,13,520.61,6767.93
S04813,28/12/2023,P00298,C1011,19,414.77,7880.63
S04814,24/10/2023,P00186,C1059,19,701.83,13334.77
S04815,14/01/2024,P00195,C1034,9,292.17,2629.53
S04816,13/09/2024,P00141,C1092,11,732.38,8056.18
S04817,18/07/2024,P00242,C1001,10,584.15,5841.5
S04818,22/12/2023,P00229,C1040,20,588.46,11769.2
S04819,23/12/2023,P00255,C1083,6,93.28,559.68
S04820,03/11/2023,P00077,C1006,5,612.93,3064.65
S04821,08/06/2024,P00191,C1076,4,284.95,1139.8
S04822,20/12/2023,P00281,C1077,17,548.26,9320.42
S04823,27/08/2024,P00070,C1064,18,346.62,6239.16
S04824,02/07/2024,P00155,C1011,3,229.01,687.03
S04825,02/02/2024,P00095,C1083,20,86.94,1738.8
S04826,03/11/2023,P00183,C1033,17,250.86,4264.62
S04827,19/02/2024,P00143,C1090,11,879.24,9671.64
S04828,11/05/2024,P00062,C1002,9,689.14,6202.26
S04829,06/07/2024,P00225,C1054,3,525.37,1576.11
S04830,24/06/2024,P00255,C1065,5,93.28,466.4
S04831,05/11/2023,P00014,C1029,10,403.16,4031.6
S04832,30/09/2024,P00129,C1001,6,844.39,5066.34
S04833,03/02/2024,P00092,C1067,12,624.8,7497.6
S04834,03/11/2023,P00018,C1040,12,797.79,9573.48
S04835,22/10/2024,P00262,C1012,17,480.14,8162.38
S04836,12/02/2024,P00172,C1090,14,649.15,9088.1
S04837,10/04/2024,P00188,C1011,20,687.6,13752.0
S04838,13/06/2024,P00014,C1082,14,403.16,5644.24
S04839,25/11/2023,P00051,C1003,10,798.0,7980.0
S04840,21/12/2023,P00142,C1011,15,328.27,4924.05
S04841,06/08/2024,P00030,C1016,15,417.74,6266.1
S04842,24/07/2024,P00242,C1014,5,584.15,2920.75
S04843,22/09/2024,P00111,C1028,4,331.87,1327.48
S04844,16/09/2024,P00218,C1020,8,633.66,5069.28
S04845,07/05/2024,P00203,C1037,15,665.0,9975.0
S04846,19/01/2024,P00293,C1046,20,832.93,16658.6
S04847,10/01/2024,P00173,C1006,16,522.52,8360.32
S04848,23/12/2023,P00096,C1045,2,838.06,1676.12
S04849,17/12/2023,P00058,C1080,13,520.61,6767.93
S04850,29/08/2024,P00032,C1048,5,63.57,317.85
S04851,22/09/2024,P00198,C1081,15,187.83,2817.45
S04852,28/11/2023,P00248,C1016,13,679.35,8831.55
S04853,08/09/2024,P00106,C1062,5,672.54,3362.7
S04854,04/04/2024,P00050,C1030,4,640.37,2561.48
S04855,24/09/2024,P00087,C1080,10,708.04,7080.4
S04856,04/04/2024,P00150,C1050,20,343.73,6874.6
S04857,14/11/2023,P00062,C1095,16,689.14,11026.24
S04858,07/07/2024,P00211,C1063,11,750.83,8259.13
S04859,24/07/2024,P00124,C1098,17,506.81,8615.77
